App_Name,date,text,rating,variation,predicted_sentiment
Apple iPhone XR (64GB) - Black,22-09-2019,good phone go want iphone experience truth told miss finger print sensor updating ios 13 performance face id head become significantly faster,5,white,positive
Apple iPhone XR (64GB) - Black,20-01-2020,recommend anyone buy xrif considering iphone camera perspective,3,green,positive
Apple iPhone XR (64GB) - Black,18-10-2019,nothing dislike ab phone forgot android using superior classu feel hold dont sad face 3gb ram better 8gb android facelock recognize dark finger print scanner still issues,5,yellow,positive
Apple iPhone XR (64GB) - Black,01-10-2019,first got 38000 great price maximum 45k nothing phone,5,black,positive
Apple iPhone XR (64GB) - Black,13-08-2019,previously user iphone se wonderstruck abilities due battery life look changeover however looking price little suspicious whether phone would worth money pros n cons,5,red,positive
Apple iPhone XR (64GB) - Black,28-10-2019,phone good got rs45000 diwali sale using bound think various aspects considering ram rom 3 gb 64 gb case price ok felt really overpriced get features phones like redmi note 8 pro priced around 16k discounts bank fer separate means paying brand name goodwill price simply apple going one plus models made china apple phone also made china information,3,purple,positive
Apple iPhone XR (64GB) - Black,22-08-2019,first iphone 10 years android user review using phone 2 months performance top notch battery life good considering days moderate heavy usage still find 2030 battery next day camera good time miss secondary lens portraits portraits ’ work objects,5,white,positive
Apple iPhone XR (64GB) - Black,01-08-2019,writing review using phone 10 days upgraded phone iphone 7 phone really good worth buy good sale 128gb around 55k,4,green,positive
Apple iPhone XR (64GB) - Black,05-08-2019,using apple last 7 years never change apple phone frequently using iphone 6s last 3 years due less space batter backup need upgrade choose apple iphone applexs apple x hardware a12 bionic chipset 3 gb ram give phone high speed top 128gb space thrilled whole experience new apple xr still missed center button especially play games camera put amazing especially back camera also would like appreciate battery backup hardly change one time 24hours need battery back always along r l,5,yellow,positive
Apple iPhone XR (64GB) - Black,19-02-2020,best decision took give away samsung galaxy s8 get phone skeptical first considering paper specs obvious inferior display used retail store ’ mind display one drawback could live getting everything much better android side price range,5,black,positive
Apple iPhone XR (64GB) - Black,26-10-2019,iphone good dont fingerprint reader faceid password,5,red,positive
Apple iPhone XR (64GB) - Black,28-01-2020,iphone xr performs better specs showed paper xr,5,purple,positive
Apple iPhone XR (64GB) - Black,16-02-2020,reasonably good product apple ecosystem dont want splurge,5,white,positive
Apple iPhone XR (64GB) - Black,26-11-2019,looks great behaves well camera quite good resolution excellent battery life thank god got rid android phone finally,5,green,positive
Apple iPhone XR (64GB) - Black,01-11-2019,gifted wife phone birthday thanks amazon fast delivery maintaining quality standards,5,yellow,positive
Apple iPhone XR (64GB) - Black,06-10-2019,iphone xr a12 bionic chip 3 gb ram fast 1st iphone impressed performance processing power fast iphone easy use fits hand well,5,black,positive
Apple iPhone XR (64GB) - Black,16-06-2019,first iphone ’ happy performance xr hdfc credit card discount exchange old phone costed 497k front rear camera quality great battery lasts whole day normal use face recognition better oneplus 6t xr ’ almost hd display give tough competition major fhd phones side side ’ able spot difference display crisp eye strain ios buttery smooth xr value money xs x,5,red,positive
Apple iPhone XR (64GB) - Black,13-11-2018,best mobile compare apple mobiles,5,purple,positive
Apple iPhone XR (64GB) - Black,10-02-2020,awesome cellphone ever usedi switched androidop ioswhich believeit compared os marketcoming device ’ really awesome battery average use last dayi play gamei mostly spend time twitter appsthe worst thing find charging rate really sucksit takes appx hour full juice camera bestnot good samsung series note series bestface recognition works like charm,4,white,positive
Apple iPhone XR (64GB) - Black,17-12-2019,apple comments quality user experience fabulous purchase got 43k worth enjoying,5,green,positive
Apple iPhone XR (64GB) - Black,20-10-2019,got iphone xr 128gb awesome deal rs 42999 thanks amazon,5,yellow,positive
Apple iPhone XR (64GB) - Black,16-08-2019,need say anything ab phone bomb bought product red 64gb varient let tell sexier appears pictures camera quality really good portraits awesome even though single lens bezzel looks bit wide compared xs xs max upgrading iphone 8 plus lower wont find different liquid display really nice wide range colors displayed really well got independence day sale rs52k definitely great deal definitely recommended,5,black,positive
Apple iPhone XR (64GB) - Black,23-10-2019,review iphone probably one could afford totally worth,5,red,positive
Apple iPhone XR (64GB) - Black,01-03-2020,best value money get iphone 11 marginal improvement compared iphone xr performance almost par iphone 6s ran almost 4 years touch feel get iphone unparalleled phonei used platforms,5,purple,positive
Apple iPhone XR (64GB) - Black,03-02-2020,bought iphone xr screen camera issues screen freezing amazon custome r care talk like mistake gud behaviour called amazon asked go apple storealready visited apple support got information battery already replaced imie numberi told agreethey saying go therewe cant replace itwe requested also said paid 50000 dont agreeso buying pn issue phone even would damaged going replace itand seller selling refurbish product,1,white,negative
Apple iPhone XR (64GB) - Black,03-04-2019,great phone best ux class fense android calculator need permission access contacts,5,green,positive
Apple iPhone XR (64GB) - Black,11-10-2019,sure whether genuine product bought first day amazon sale within 15days got vertical line middle display see photos bought 5 apple devices past never problem far since return window closes within 19 days take apple service center seriously makes thing ab originality product,1,yellow,negative
Apple iPhone XR (64GB) - Black,29-10-2019,good phone great screen size apple still fixed low light shooting still looks like crap compared oppo samsung one series ’ incredible end paying much iphone still ’ get camera right battery life good downside replacement phono jack headphones lightning socket operates charger headphones means one thing,5,black,positive
Apple iPhone XR (64GB) - Black,20-08-2019,got iphone xr 128gb white phone feel lucky get 12 discount mrp addition 10 discount credit card also 2 instantaneous cashback special day total paisavasool,5,red,positive
Apple iPhone XR (64GB) - Black,21-02-2020,got discount 43000 additional value 4000 phone exchange,5,purple,positive
Apple iPhone XR (64GB) - Black,20-09-2019,feels like got robbed apple bought 64990 10 days launching iphone 11 price phone reduced 54990 10000 drastic drop bionic a12 chip good smooth battery performance bad doesnt even fingerprint sensor face detection wont work angles need stop buying apple product,2,white,negative
Apple iPhone XR (64GB) - Black,29-09-2019,iphone great phone really impressed amazon recieved phone less 36hrs checked warranty coverage apple website everything right place turns unnecesarily hesitant purchase phone online also got one year screen insurance free addition heavy discount,5,green,positive
